ImageId,Label
6258,1.7079656
6259,7.099277
6260,4.509383
6261,7.849558
6262,8.967565
6263,0.9887299
6264,8.533488
6265,6.7034154
6266,4.961892
6267,1.7452617
6268,3.6969464
6269,9.467002
6270,7.0639076
6271,1.1081829
6272,7.083679
6273,0.9667233
6274,9.255835
6275,8.85362
6276,5.260548
6277,1.0297335
6278,3.4492824
6279,4.203083
6280,1.9267318
6281,6.8162284
6282,6.5394635
6283,2.2968314
6284,0.010040121
6285,3.9068022
6286,-0.029659355
6287,5.99901
6288,5.940242
6289,4.8644214
6290,-0.1355046
6291,0.12531891
6292,2.9302611
6293,5.994408
6294,7.1595907
6295,7.1474423
6296,-0.78315306
6297,6.4622483
6298,6.405928
6299,4.3418307
6300,4.8676095
6301,6.8022437
6302,0.88881654
6303,4.908261
6304,0.5255236
6305,6.271287
6306,5.8640633
6307,7.362612
6308,5.863037
6309,2.192652
6310,5.618237
6311,3.1654267
6312,3.486791
6313,-0.82331514
6314,6.9877796
6315,3.3461385
6316,4.7461457
6317,5.8032856
6318,8.134697
6319,6.2408247
6320,5.4739103
6321,7.200869
6322,8.917675
6323,0.025763024
6324,1.0591513
6325,8.256934
6326,3.9334671
6327,8.924387
6328,2.6719737
6329,2.1481287
6330,3.924683
6331,7.86419
6332,7.1924133
6333,5.524919
6334,2.1881702
6335,8.116643
6336,0.16349354
6337,3.8600721
6338,0.89482903
6339,6.791701
6340,2.3591876
6341,1.3994069
6342,3.8039217
6343,3.892179
6344,1.3244451
6345,6.6298018
6346,8.002915
6347,2.4122446
6348,7.0852013
6349,3.2393305
6350,8.776871
6351,6.2878323
6352,2.8647044
6353,1.6653008
6354,1.4219943
6355,5.590984
6356,2.400296
6357,5.7143617
6358,7.1607795
6359,1.5032954
6360,1.0927639
6361,0.8944633
6362,6.633003
6363,6.792079
6364,6.337295
6365,2.0994437
6366,8.404464
6367,7.3525667
6368,5.41233
6369,1.1409608
6370,4.811368
6371,6.343043
6372,4.8694925
6373,4.0257874
6374,3.340746
6375,1.4449997
6376,8.696503
6377,-0.11057971
6378,7.1767373
6379,3.5782156
6380,2.2356758
6381,4.1286163
6382,6.7031465
6383,-0.8690427
6384,3.8588572
6385,7.413844
6386,5.970985
6387,7.3841987
6388,3.6405244
6389,2.5846353
6390,5.3831334
6391,6.6389794
6392,-0.101317964
6393,-0.34032696
6394,-0.24985398
6395,7.8602414
6396,4.932326
6397,3.7440848
6398,1.959898
6399,3.406521
6400,0.6311651
6401,6.2420607
6402,7.820102
6403,4.8839726
6404,3.9416168
6405,6.5723143
6406,6.070375
6407,8.371339
6408,6.3182416
6409,0.9666974
6410,3.2489545
6411,-0.43726236
6412,1.0776143
6413,5.83057
6414,1.0534126
6415,4.3289185
6416,5.594226
6417,5.1352253
6418,0.9406881
6419,1.0326357
6420,2.7101145
6421,3.8834672
6422,5.33738
6423,7.226143
6424,4.9743643
6425,6.6539555
6426,1.897822
6427,6.7168107
6428,0.9863844
6429,0.6346103
6430,6.357936
6431,6.91638
6432,1.6483144
6433,0.92240626
6434,3.584921
6435,3.549029
6436,0.7779963
6437,5.7546635
6438,5.878236
6439,0.17579344
6440,6.073281
6441,2.1227834
6442,6.465552
6443,4.464223
6444,8.148593
6445,8.420775
6446,-0.08952876
6447,0.6444058
6448,1.6915544
6449,2.8170338
6450,2.2875097
6451,0.7480085
6452,2.0607822
6453,1.0038636
6454,2.3082922
6455,1.0458379
6456,1.102484
6457,1.8077223
6458,8.255203
6459,4.812628
6460,4.834854
6461,4.1344466
6462,5.912049
6463,0.9293612
6464,1.4439542
6465,1.9348685
6466,8.592438
6467,6.8369045
6468,3.4200397
6469,2.994363
6470,7.3576517
6471,5.457744
6472,0.10032887
6473,5.2731533
6474,5.9325147
6475,4.7139263
6476,6.1297264
6477,3.093101
6478,1.8409306
6479,7.0122046
6480,3.695552
6481,3.3507228
6482,7.6234193
6483,7.2734647
6484,4.9959817
6485,8.137211
6486,1.0895014
6487,0.99047256
6488,5.274947
6489,-0.20789713
6490,5.150433
6491,7.6176343
6492,5.742059
6493,8.591851
6494,4.5902114
6495,0.1877028
6496,4.766198
6497,2.425312
6498,3.973134
6499,3.7451482
6500,3.8888013
6501,6.41913
6502,3.5823448
6503,4.9423347
6504,1.250632
6505,1.077032
6506,8.827231
6507,3.9945285
6508,7.039911
6509,3.0126069
6510,6.8479223
6511,3.9186628
6512,-0.4296831
6513,6.6731057
6514,4.502292
6515,7.4253182
6516,7.9653473
6517,4.480984
6518,7.629774
6519,0.8797896
6520,0.60716695
6521,0.027238747
6522,4.8403597
6523,5.9095182
6524,7.724134
6525,9.426494
6526,4.0690856
6527,5.827983
6528,7.666463
6529,0.37728637
6530,6.2178
6531,-0.0696047
6532,2.1550941
6533,0.9919725
6534,5.3106494
6535,8.759901
6536,-0.1314186
6537,3.1137278
6538,2.0283394
6539,8.514433
6540,7.2550745
6541,4.36385
6542,0.84748983
6543,5.017591
6544,6.9489756
6545,8.544623
6546,-0.13941053
6547,8.109837
6548,6.2435327
6549,1.1918117
6550,2.997143
6551,8.036435
6552,1.2308131
6553,3.458963
6554,5.2191005
6555,4.0398645
6556,2.4605706
6557,0.98648494
6558,7.016746
6559,4.4573317
6560,4.3801184
6561,5.295267
6562,4.7622557
6563,2.1334584
6564,7.599804
6565,8.852676
6566,4.965175
6567,4.324783
6568,7.0616164
6569,4.196518
6570,0.10611902
6571,6.2338624
6572,5.845292
6573,3.4102416
6574,5.0195203
6575,6.106958
6576,9.141807
6577,2.4459026
6578,5.9073873
6579,-0.069579534
6580,4.821408
6581,3.0122962
6582,2.0929198
6583,7.0389266
6584,4.0634856
6585,8.778476
6586,1.4446392
6587,6.7600775
6588,3.3114283
6589,4.604601
6590,-0.29469845
6591,5.2343054
6592,1.7344171
6593,8.591822
6594,0.5470539
6595,1.1669148
6596,8.169351
6597,9.32154
6598,4.2700334
6599,5.094125
6600,6.038674
6601,0.8240663
6602,3.9312766
6603,3.5760682
6604,3.915489
6605,8.25614
6606,7.0884147
6607,5.4919443
6608,0.6184694
6609,0.32592475
6610,0.62992436
6611,4.5412035
6612,4.5226936
6613,2.8938618
6614,9.130072
6615,9.119706
6616,4.677309
6617,2.9915535
6618,5.565831
6619,3.7806897
6620,6.877369
6621,2.596464
6622,9.052532
6623,3.2170222
6624,2.0256805
6625,0.8261505
6626,4.840284
6627,7.9301763
6628,7.195279
6629,5.4543114
6630,0.9223958
6631,7.582346
6632,-0.5198769
6633,7.3965883
6634,1.4347788
6635,5.5392466
6636,4.9912333
6637,6.3441405
6638,4.37155
6639,8.325084
6640,7.22544
6641,1.8357579
6642,6.098438
6643,1.6553148
6644,1.0743234
6645,2.7010353
6646,8.661872
6647,1.6046798
6648,1.7954854
6649,3.884778
6650,0.06477746
6651,5.8343115
6652,4.96344
6653,4.8402057
6654,-0.15437579
6655,0.6918917
6656,6.338058
6657,6.40044
6658,7.1941757
6659,1.8545985
6660,6.510212
6661,5.1318207
6662,5.090252
6663,6.3363314
6664,6.698849
6665,7.6824446
6666,0.9573531
6667,3.1807818
6668,8.212591
6669,7.8385673
6670,2.232123
6671,3.8609235
6672,8.32146
6673,1.4775474
6674,5.715772
6675,7.2149754
6676,3.8092468
6677,6.191502
6678,6.4079165
6679,2.2764895
6680,0.26961008
6681,-0.26254213
6682,6.7423573
6683,6.316584
6684,-0.030806817
6685,7.856033
6686,6.5453553
6687,-0.43935114
6688,5.75266
6689,6.717647
6690,2.661392
6691,1.9162685
6692,3.8602743
6693,0.7263702
6694,9.128583
6695,-0.28354207
6696,9.090344
6697,6.5654206
6698,2.596464
6699,-0.15462491
6700,0.06992765
6701,5.873098
6702,1.1747441
6703,1.1750548
6704,5.89277
6705,4.3419347
6706,1.6246594
6707,4.1918244
6708,1.0017903
6709,7.1048217
6710,1.0414441
6711,5.1923656
6712,5.542828
6713,5.377041
6714,6.0879903
6715,6.641972
6716,8.399897
6717,3.2659883
6718,1.8015995
6719,0.84702766
6720,0.7954268
6721,8.9735565
6722,0.5171666
6723,7.080855
6724,6.5443096
6725,1.6039003
6726,7.3566985
6727,1.2876458
6728,9.085084
6729,5.450817
6730,7.2938137
6731,4.388874
6732,3.7668934
6733,7.40094
6734,2.1219258
6735,4.8638606
6736,3.265846
6737,-0.3355974
6738,6.0138636
6739,6.6752167
6740,9.604002
6741,1.0591542
6742,0.9073197
6743,2.989873
6744,5.9542007
6745,9.337492
6746,0.80347145
6747,7.094418
6748,1.9855802
6749,6.223581
6750,9.142392
6751,1.2181714
6752,2.3711295
6753,7.665963
6754,7.062973
6755,6.827832
6756,5.119763
6757,5.602857
6758,7.2721887
6759,3.8021572
6760,2.4698727
6761,4.818823
6762,4.8383145
6763,7.395803
6764,8.810031
6765,-0.006303102
6766,5.198412
6767,1.0402882
6768,3.8511558
6769,8.242886
6770,1.6211464
6771,2.8330116
6772,1.4703196
6773,8.420061
6774,2.2740316
6775,5.860366
6776,6.739268
6777,5.21365
6778,6.129824
6779,2.8103893
6780,3.0443296
6781,1.8392004
6782,9.549654
6783,1.5053263
6784,6.8705997
6785,6.0452228
6786,1.3583778
6787,7.8280087
6788,7.8747067
6789,1.2552074
6790,5.593745
6791,1.0916047
6792,4.522989
6793,9.014402
6794,0.89611703
6795,5.768048
6796,6.2490883
6797,2.5378816
6798,7.9797516
6799,2.6711583
6800,1.1654814
6801,6.263593
6802,4.6687207
6803,4.8344455
6804,6.7919044
6805,4.6917677
6806,2.0081208
6807,6.065016
6808,1.465891
6809,7.15387
6810,1.3244493
6811,3.024741
6812,3.6277685
6813,7.6298385
6814,-0.045001008
6815,2.2641685
6816,4.074901
6817,1.1973699
6818,4.2513547
6819,1.0731485
6820,6.869881
6821,-0.10008337
6822,6.641185
6823,5.9115415
6824,1.0998157
6825,0.43059343
6826,-0.1490905
6827,0.9889742
6828,8.175808
6829,3.7389543
6830,0.2132116
6831,6.260806
6832,6.7754083
6833,0.18453406
6834,3.9552848
6835,2.0626745
6836,0.5722237
6837,0.9230612
6838,6.8250875
6839,8.52863
6840,3.6197603
6841,4.075136
6842,6.30002
6843,0.8653564
6844,5.9720407
6845,1.6304021
6846,2.692368
6847,-0.64104676
6848,2.5249453
6849,8.33693
6850,8.93722
6851,6.982514
6852,7.942511
6853,5.124296
6854,8.315512
6855,-0.064362794
6856,0.81911427
6857,1.0895296
6858,0.044207398
6859,-1.098082
6860,5.2520103
6861,6.364929
6862,2.917741
6863,5.7458267
6864,5.5119085
6865,4.603086
6866,5.789386
6867,6.6342344
6868,1.030953
6869,8.51491
6870,1.5789875
6871,4.1638045
6872,5.360533
6873,-0.6489529
6874,6.9896507
6875,3.2821484
6876,8.815828
6877,2.981663
6878,6.1113706
6879,7.46821
6880,9.012139
6881,2.8335943
6882,4.753247
6883,8.79569
6884,8.983165
6885,3.865089
6886,4.3593187
6887,2.2881029
6888,9.187198
6889,3.9993486
6890,3.1999855
6891,6.078707
6892,2.5845315
6893,6.718246
6894,6.971014
6895,6.175708
6896,-0.58122754
6897,5.2136245
6898,9.320483
6899,4.9314513
6900,1.9613084
6901,3.147802
6902,5.1774797
6903,6.4059234
6904,5.013996
6905,7.762951
6906,3.3853884
6907,6.269182
6908,7.71398
6909,0.22110882
6910,4.6239834
6911,8.335316
6912,-0.8666674
6913,7.860437
6914,9.564205
6915,7.366877
6916,0.29258555
6917,0.8288298
6918,3.203832
6919,8.9462595
6920,1.480321
6921,3.7108154
6922,8.747026
6923,4.2371335
6924,5.097716
6925,9.147724
6926,1.9115946
6927,0.84650457
6928,8.322711
6929,6.3484573
6930,5.9560556
6931,8.854713
6932,0.922805
6933,9.190005
6934,6.1216383
6935,3.8770945
6936,5.031229
6937,7.716438
6938,6.8769903
6939,3.3238862
6940,6.5809026
6941,6.1943154
6942,2.1223798
6943,8.831401
6944,3.3066044
6945,5.42491
6946,5.7685127
6947,4.2310224
6948,8.999767
6949,7.6218133
6950,3.1847143
6951,0.00047375448
6952,8.422183
6953,3.7046154
6954,8.801325
6955,2.434516
6956,3.467154
6957,0.8157513
6958,6.7734103
6959,3.7166352
6960,3.2786689
6961,5.165043
6962,8.685325
6963,5.1577206
6964,5.4308276
6965,1.0644689
6966,0.17968312
6967,8.3055935
6968,0.95747805
6969,6.551596
6970,7.22153
6971,3.982771
6972,4.8432307
6973,4.9549336
6974,2.880419
6975,7.832791
6976,5.185008
6977,6.3433247
6978,-0.053173475
6979,0.80599844
6980,3.3477757
6981,1.0067708
6982,7.756603
6983,0.9176324
6984,6.0831356
6985,5.764702
6986,8.509195
6987,4.324008
6988,8.811934
6989,6.1077113
6990,0.9842879
6991,2.4313822
6992,3.6051018
6993,8.141935
6994,8.776443
6995,0.50717354
6996,2.3223197
6997,-0.22063364
6998,3.6475706
6999,4.7037926
7000,4.6768966
7001,7.9080405
7002,0.7528076
7003,6.789871
7004,5.3330708
7005,4.789419
7006,5.06339
7007,5.091824
7008,0.29399195
7009,1.5331511
7010,1.9765228
7011,0.5692604
7012,4.8760757
7013,7.1792727
7014,1.735979
7015,3.63649
7016,6.0303206
7017,4.5951357
7018,3.8321567
7019,5.7279716
7020,2.1443791
7021,1.4525375
7022,6.7312794
7023,6.3703785
7024,1.0290949
7025,6.370543
7026,0.91245455
7027,2.3364441
7028,3.4277885
7029,8.507905
7030,6.316093
7031,6.159199
7032,1.1167902
7033,7.267644
7034,4.59931
7035,3.1068609
7036,5.809381
7037,5.7956166
7038,7.098759
7039,1.6385063
7040,5.481186
7041,5.2918286
7042,6.482982
7043,1.4004719
7044,8.958803
7045,6.1432915
7046,3.6145566
7047,8.955736
7048,8.95733
7049,9.028914
7050,1.3592355
7051,8.521325
7052,0.43397433
7053,3.8919525
7054,3.9407682
7055,1.2363478
7056,6.2297554
7057,0.42805165
7058,6.4408617
7059,8.197444
7060,5.99615
7061,4.4456587
7062,5.734998
7063,9.024605
7064,6.3490677
7065,1.1096866
7066,1.963913
7067,4.9218545
7068,5.2332706
7069,0.4525516
7070,9.381369
7071,3.9908376
7072,0.58006316
7073,8.726127
7074,4.7735934
7075,2.985106
7076,4.9329753
7077,5.370095
7078,6.3378425
7079,3.3880508
7080,6.5666275
7081,-0.06867588
7082,3.8621724
7083,-0.034911282
7084,-0.067594714
7085,1.5317262
7086,6.5358553
7087,0.1661973
7088,6.8243437
7089,7.570995
7090,7.888887
7091,1.6526041
7092,7.7412186
7093,3.926219
7094,9.37441
7095,-0.08566913
7096,6.695712
7097,1.9554899
7098,6.631757
7099,4.412087
7100,3.923044
7101,0.72654045
7102,8.738146
7103,6.882966
7104,3.4733014
7105,5.4171524
7106,0.12732583
7107,3.9727635
7108,8.365075
7109,-0.7647431
7110,4.901655
7111,5.926977
7112,7.951122
7113,0.35655314
7114,8.589778
7115,0.9791106
7116,-0.8554858
7117,1.9004889
7118,6.122743
7119,7.7664948
7120,8.535126
7121,9.1734495
7122,2.50314
7123,8.445399
7124,9.321086
7125,7.629193
7126,8.196486
7127,5.9323115
7128,4.8345823
7129,5.0801454
7130,0.8083814
7131,4.6003003
7132,4.991109
7133,4.5028257
7134,0.7190251
7135,1.2991972
7136,9.035348
7137,3.0937045
7138,7.375292
7139,8.668202
7140,3.6303933
7141,7.483893
7142,6.0467315
7143,1.9333613
7144,5.638769
7145,1.4143375
7146,8.9854555
7147,0.8349166
7148,4.1872287
7149,6.0489264
7150,6.5797668
7151,3.8799279
7152,4.6810884
7153,8.271727
7154,6.8986454
7155,6.9595046
7156,1.2941499
7157,2.133444
7158,0.058381386
7159,7.057446
7160,5.808448
7161,7.7722197
7162,5.4354477
7163,5.946876
7164,1.1658325
7165,5.569011
7166,2.0783808
7167,8.651833
7168,2.7491703
7169,8.451547
7170,4.54419
7171,5.641925
7172,6.841432
7173,1.0919759
7174,1.1403021
7175,3.9518914
7176,4.93778
7177,6.939811
7178,3.8193307
7179,5.2731533
7180,1.9372325
7181,-0.27697164
7182,6.4453864
7183,2.4670095
7184,6.1868525
7185,7.2591767
7186,4.5011644
7187,6.658731
7188,1.937947
7189,2.8793864
7190,6.249921
7191,2.0219667
7192,3.4065092
7193,9.632238
7194,1.2790776
7195,8.0877
7196,3.2729084
7197,6.184061
7198,-0.1620648
7199,1.4382064
7200,5.6713114
7201,4.989397
7202,8.264271
7203,7.2654743
7204,7.0780454
7205,-0.027173616
7206,8.604551
7207,5.476904
7208,2.737816
7209,4.072351
7210,8.606335
7211,2.8977928
7212,0.9411723
7213,2.0741014
7214,6.018246
7215,0.8031691
7216,4.4573717
7217,6.1465244
7218,7.9204183
7219,8.280373
7220,6.5608463
7221,6.9274616
7222,1.0623921
7223,5.44968
7224,8.456848
7225,2.8554142
7226,4.8899775
7227,7.1612844
7228,4.4373255
7229,3.0165186
7230,3.49847
7231,6.4274883
7232,3.3778386
7233,3.1774304
7234,4.778875
7235,0.95981926
7236,9.277986
7237,0.53963214
7238,3.0946226
7239,7.8209677
7240,3.3112552
7241,0.75942236
7242,3.4988918
7243,6.6722426
7244,3.090818
7245,6.0338492
7246,5.988989
7247,5.4707327
7248,5.0506415
7249,1.1015817
7250,6.3603354
7251,8.73461
7252,4.0908666
7253,6.078156
7254,0.94416815
7255,0.81033593
7256,8.054194
7257,8.763043
7258,6.4963
7259,3.7124634
7260,5.8302484
7261,6.9672804
7262,0.14016168
7263,5.5628486
7264,0.83594257
7265,5.153334
7266,3.0557332
7267,3.9843864
7268,2.0098815
7269,4.7541833
7270,5.5340533
7271,6.774646
7272,5.2128897
7273,3.6371348
7274,2.6690981
7275,5.9812355
7276,0.062127452
7277,1.73118
7278,1.9141996
7279,7.382629
7280,2.987499
7281,2.9154282
7282,3.3383815
7283,3.4592724
7284,-0.1849671
7285,6.6120977
7286,5.3937426
7287,5.9708276
7288,0.8607085
7289,6.9600024
7290,6.499147
7291,0.7046097
7292,7.2565155
7293,6.6776686
7294,6.715113
7295,7.268219
7296,0.62647414
7297,0.32435003
7298,4.583434
7299,-3.0822031
7300,3.8239548
7301,0.90673095
7302,6.303331
7303,4.787476
7304,4.24612
7305,3.7708042
7306,5.5103984
7307,-0.051675785
7308,7.8275847
7309,1.9977146
7310,3.0114245
7311,2.8544078
7312,8.992592
7313,0.9842302
7314,1.2785293
7315,3.049751
7316,2.0636604
7317,6.659242
7318,4.347522
7319,8.085892
7320,0.15942316
7321,5.29249
7322,3.8061016
7323,6.079823
7324,3.8330154
7325,2.8588977
7326,0.9496408
7327,8.538391
7328,6.959999
7329,6.9599667
7330,2.108411
7331,2.70915
7332,8.573436
7333,7.002429
7334,0.9371236
7335,5.175062
7336,3.3590581
7337,6.9293733
7338,-0.0060163043
7339,4.8470955
7340,3.671663
7341,6.5475125
7342,3.7965908
7343,3.9207451
7344,-0.029232554
7345,2.3029838
7346,0.8936848
7347,6.930917
7348,6.9534454
7349,5.305881
7350,7.1490183
7351,7.8457384
7352,8.288064
7353,8.021687
7354,-0.35263777
7355,2.2631621
7356,2.7540355
7357,6.0809617
7358,0.7430615
7359,1.681883
7360,5.757532
7361,3.523248
7362,7.8588076
7363,5.6256146
7364,7.853308
7365,2.0935419
7366,6.990333
7367,3.3027925
7368,6.374489
7369,9.789976
7370,2.459591
7371,2.0441236
7372,4.583939
7373,8.178939
7374,9.042169
7375,7.5322037
7376,2.3199914
7377,2.7314403
7378,5.6023507
7379,8.738817
7380,0.89956325
7381,9.678965
7382,5.9104896
7383,4.0813246
7384,4.8022547
7385,5.9245634
7386,4.877159
7387,-0.11316348
7388,7.248099
7389,3.1591306
7390,10.000452
7391,4.872381
7392,1.2352198
7393,4.889616
7394,7.901802
7395,0.62951875
7396,5.602282
7397,8.832322
7398,3.3921764
7399,4.1346188
7400,2.7258263
7401,1.1062288
7402,6.8147707
7403,8.760557
7404,7.2173924
7405,2.5816784
7406,7.745624
7407,-0.012371988
7408,5.8606215
7409,8.2147665
7410,2.5485015
7411,0.71512127
7412,9.924832
7413,0.47128066
7414,3.491926
7415,6.6648154
7416,0.6303877
7417,8.109269
7418,0.40171
7419,8.699019
7420,5.051849
7421,8.956229
7422,8.799723
7423,5.0594907
7424,8.786277
7425,6.2600765
7426,2.849883
7427,9.009329
7428,3.1748633
7429,0.9221655
7430,5.78533
7431,4.912932
7432,3.6515834
7433,5.8191986
7434,4.2974844
7435,7.6032557
7436,3.0835507
7437,8.307169
7438,3.871921
7439,4.5542665
7440,5.864385
7441,1.03749
7442,6.126813
7443,3.6379828
7444,3.7688515
7445,0.79967105
7446,1.8041409
7447,2.3313444
7448,3.129035
7449,2.8666232
7450,4.7854815
7451,3.7851124
7452,6.321476
7453,2.7051706
7454,1.1782997
7455,1.0508587
7456,4.5634704
7457,5.6273236
7458,-0.20167229
7459,3.6205392
7460,9.157285
7461,2.3917503
7462,6.332868
7463,7.3827333
7464,3.2820077
7465,5.0861273
7466,8.0746565
7467,6.0489755
7468,5.149438
7469,8.1633
7470,0.2659643
7471,4.284794
7472,0.76809114
7473,-0.20117633
7474,5.3318257
7475,5.0004005
7476,2.3825343
7477,6.2716694
7478,2.1649957
7479,0.007064525
7480,7.4772105
7481,0.99216366
7482,1.6582652
7483,5.4457703
7484,1.7985525
7485,8.57804
7486,0.58517754
7487,5.843509
7488,4.8778095
7489,3.7822275
7490,8.155598
7491,0.05998434
7492,9.226834
7493,4.3014407
7494,3.2720938
7495,2.923917
7496,1.2234647
7497,-0.2223218
7498,2.0682888
7499,3.8153975
7500,6.1574845
7501,1.8973243
7502,3.7982001
7503,3.566966
7504,4.202828
7505,4.281961
7506,6.0050178
7507,7.138047
7508,6.823544
7509,4.834407
7510,7.943459
7511,3.8186212
7512,5.585555
7513,2.9833555
7514,2.2412887
7515,7.2061434
7516,3.3193462
7517,0.4692319
7518,7.7033577
7519,1.8395689
7520,4.8261447
7521,4.9824057
7522,3.2779672
7523,4.4485626
7524,2.6984172
7525,-1.5896822
7526,4.289998
7527,0.73374003
7528,5.149671
7529,6.855684
7530,7.1024485
7531,7.9390926
7532,3.141938
7533,6.152122
7534,1.3142612
7535,6.252523
7536,4.1248174
7537,1.2246242
7538,6.518884
7539,6.055936
7540,0.50088865
7541,7.270281
7542,7.338858
7543,6.252476
7544,9.145175
7545,6.988093
7546,3.2711344
7547,2.2768486
7548,4.256848
7549,1.1455282
7550,5.821177
7551,1.0516006
7552,6.307449
7553,4.5672297
7554,8.81639
7555,4.0695477
7556,-0.35753846
7557,1.7861807
7558,2.2901134
7559,1.1725138
7560,7.744678
7561,-1.0809246
7562,0.07617344
7563,1.7264923
7564,5.6437383
7565,5.539554
7566,6.9445834
7567,5.1963897
7568,5.264584
7569,7.8509445
7570,5.363923
7571,5.079332
7572,1.1419332
7573,4.8706436
7574,4.759366
7575,7.9677844
7576,6.229083
7577,6.264753
7578,3.5475128
7579,0.95180815
7580,3.799446
7581,1.7358583
7582,7.3747187
7583,3.819572
7584,-0.017678667
7585,6.7678356
7586,-0.25982004
7587,3.1792376
7588,1.5264779
7589,9.335205
7590,6.3258276
7591,1.5145055
7592,5.166678
7593,4.9612927
7594,5.853469
7595,6.7905655
7596,9.374354
7597,6.7727704
7598,3.0694296
7599,1.3779926
7600,4.069408
7601,3.6612701
7602,-0.31049636
7603,2.5602045
7604,-0.6145631
7605,3.9227507
7606,5.842713
7607,4.056102
7608,7.6847296
7609,5.892886
7610,5.456401
7611,7.40138
7612,6.2683487
7613,6.1442156
7614,4.7162056
7615,3.6367502
7616,5.3386297
7617,6.742536
7618,3.31023
7619,5.2242455
7620,3.5417378
7621,2.8272207
7622,2.0685923
7623,2.8151133
7624,8.466346
7625,6.2837334
7626,6.6268516
7627,6.979745
7628,3.3793814
7629,1.1506504
7630,3.263449
7631,7.109218
7632,4.6081843
7633,5.5723
7634,0.062360175
7635,4.075064
7636,7.4390492
7637,5.577118
7638,7.9264426
7639,4.2901053
7640,5.4480014
7641,5.9471703
7642,5.420913
7643,5.055728
7644,6.0220647
7645,8.003819
7646,3.675845
7647,6.511359
7648,0.92064
7649,7.5696406
7650,0.33532965
7651,2.0676675
7652,7.814682
7653,5.735835
7654,1.2654527
7655,2.7705503
7656,2.3972738
7657,2.2206817
7658,5.3660097
7659,0.6484067
7660,2.4112942
7661,5.824502
7662,4.2150364
7663,3.7179098
7664,5.941665
7665,4.8763576
7666,5.208062
7667,4.770568
7668,-0.032198675
7669,1.0113068
7670,5.298064
7671,5.559076
7672,0.79713434
7673,7.140459
7674,8.576429
7675,0.80946875
7676,2.9792244
7677,1.2164019
7678,4.1021786
7679,7.019001
7680,6.6737385
7681,2.5355585
7682,8.839362
7683,-0.54625773
7684,-0.16523129
7685,1.3009747
7686,2.3377724
7687,6.174823
7688,8.992951
7689,7.4391737
7690,7.581072
7691,4.737459
7692,9.430195
7693,3.729661
7694,5.926218
7695,2.3767183
7696,0.44088435
7697,6.986828
7698,5.6188393
7699,7.533053
7700,0.77020633
7701,4.5245433
7702,2.9236202
7703,3.4813528
7704,0.7636225
7705,7.3113136
7706,7.5036077
7707,6.855757
7708,1.0467114
7709,2.7946596
7710,4.314376
7711,1.1377769
7712,4.5570283
7713,2.190513
7714,2.594102
7715,0.16549529
7716,7.7331986
7717,1.337972
7718,-0.4658846
7719,3.1662464
7720,7.33112
7721,5.504719
7722,-0.6133258
7723,2.3361678
7724,0.8104499
7725,4.7266784
7726,5.2426543
7727,4.52008
7728,3.1118183
7729,7.205612
7730,3.882286
7731,6.1729064
7732,5.4369755
7733,0.98559594
7734,3.363585
7735,6.7789645
7736,3.4770763
7737,6.842034
7738,6.717217
7739,5.8122177
7740,0.24840835
7741,4.4243464
7742,6.3337946
7743,5.9579897
7744,8.334482
7745,3.363345
7746,5.555852
7747,5.2342916
7748,4.056696
7749,5.8072453
7750,0.86210287
7751,4.5457625
7752,4.350457
7753,0.8838802
7754,2.2092316
7755,2.477388
7756,5.6989756
7757,6.2645493
7758,0.66482306
7759,4.442223
7760,9.151679
7761,5.1935425
7762,3.5295966
7763,5.0194726
7764,1.1020427
7765,0.87923545
7766,7.1206756
7767,2.229974
7768,0.7949989
7769,4.052288
7770,6.0597415
7771,1.7372748
7772,0.5209939
7773,5.2649226
7774,8.000039
7775,5.858002
7776,0.9549387
7777,9.255017
7778,5.104008
7779,0.9217136
7780,6.30183
7781,4.822166
7782,6.0646105
7783,7.5073657
7784,5.3960023
7785,6.7433734
7786,4.924455
7787,8.645112
7788,0.9849766
7789,1.1730372
7790,6.2060776
7791,4.134234
7792,7.8188815
7793,1.1776928
7794,4.4577947
7795,4.0880117
7796,1.8096039
7797,3.0837004
7798,2.1954756
7799,0.7902649
7800,6.9603496
7801,9.436356
7802,6.094195
7803,3.9004645
7804,7.782455
7805,5.918512
7806,5.580157
7807,6.043519
7808,6.8139763
7809,4.776226
7810,8.929683
7811,4.905814
7812,0.93544006
7813,1.1889514
7814,5.9655294
7815,6.0528812
7816,3.0835366
7817,0.45983675
7818,7.3274684
7819,4.4585643
7820,3.8365614
7821,5.9800935
7822,1.3808826
7823,1.4486512
7824,5.7075834
7825,4.8480387
7826,4.4094486
7827,0.7047778
7828,5.2302256
7829,6.828613
7830,3.075411
7831,7.832801
7832,6.890886
7833,2.9917471
7834,0.98695207
7835,8.536092
7836,2.6106956
7837,8.931528
7838,3.3379805
7839,8.523515
7840,3.2612033
7841,8.65982
7842,6.939463
7843,2.8489194
7844,6.16179
7845,0.66548187
7846,7.113216
7847,6.530136
7848,7.806565
7849,5.7436733
7850,3.013518
7851,4.700193
7852,5.103385
7853,7.4249825
7854,7.282248
7855,7.881182
7856,2.2594922
7857,7.6644816
7858,3.1741552
7859,4.0792017
7860,-0.048488356
7861,8.402364
7862,3.1656566
7863,6.397395
7864,3.8490865
7865,-0.31651336
7866,6.6765056
7867,5.1200924
7868,7.451139
7869,8.763245
7870,6.915519
7871,3.6691926
